report_date,total_purchase,total_redeem,direct_purchase,purchase_bal,direct_redeem,redeem_bal,tbalance,ybalance,active_users,net_flow,year,month,day,weekday,weekofyear,dayofyear,is_weekend,is_month_start,is_month_end,is_mid_month,quarter,is_quarter_end,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,month_3,month_4,month_5,month_6,month_7,month_8,day_sin,day_cos,weekday_sin,weekday_cos,month_sin,month_cos,direct_purchase_ratio,purchase_bal_ratio,direct_redeem_ratio,redeem_bal_ratio,purchase_per_user,redeem_per_user,total_purchase_lag_1,total_purchase_lag_2,total_purchase_lag_3,total_purchase_lag_7,total_purchase_lag_14,total_purchase_lag_30,total_redeem_lag_1,total_redeem_lag_2,total_redeem_lag_3,total_redeem_lag_7,total_redeem_lag_14,total_redeem_lag_30,active_users_lag_1,active_users_lag_2,active_users_lag_3,active_users_lag_7,active_users_lag_14,active_users_lag_30,net_flow_lag_1,net_flow_lag_2,net_flow_lag_3,net_flow_lag_7,net_flow_lag_14,net_flow_lag_30,total_purchase_rolling_mean_3,total_purchase_rolling_std_3,total_purchase_rolling_max_3,total_purchase_rolling_min_3,total_purchase_rolling_median_3,total_purchase_rolling_mean_7,total_purchase_rolling_std_7,total_purchase_rolling_max_7,total_purchase_rolling_min_7,total_purchase_rolling_median_7,total_purchase_rolling_mean_14,total_purchase_rolling_std_14,total_purchase_rolling_max_14,total_purchase_rolling_min_14,total_purchase_rolling_median_14,total_purchase_rolling_mean_30,total_purchase_rolling_std_30,total_purchase_rolling_max_30,total_purchase_rolling_min_30,total_purchase_rolling_median_30,total_redeem_rolling_mean_3,total_redeem_rolling_std_3,total_redeem_rolling_max_3,total_redeem_rolling_min_3,total_redeem_rolling_median_3,total_redeem_rolling_mean_7,total_redeem_rolling_std_7,total_redeem_rolling_max_7,total_redeem_rolling_min_7,total_redeem_rolling_median_7,total_redeem_rolling_mean_14,total_redeem_rolling_std_14,total_redeem_rolling_max_14,total_redeem_rolling_min_14,total_redeem_rolling_median_14,total_redeem_rolling_mean_30,total_redeem_rolling_std_30,total_redeem_rolling_max_30,total_redeem_rolling_min_30,total_redeem_rolling_median_30,active_users_rolling_mean_3,active_users_rolling_std_3,active_users_rolling_max_3,active_users_rolling_min_3,active_users_rolling_median_3,active_users_rolling_mean_7,active_users_rolling_std_7,active_users_rolling_max_7,active_users_rolling_min_7,active_users_rolling_median_7,active_users_rolling_mean_14,active_users_rolling_std_14,active_users_rolling_max_14,active_users_rolling_min_14,active_users_rolling_median_14,active_users_rolling_mean_30,active_users_rolling_std_30,active_users_rolling_max_30,active_users_rolling_min_30,active_users_rolling_median_30,net_flow_rolling_mean_3,net_flow_rolling_std_3,net_flow_rolling_max_3,net_flow_rolling_min_3,net_flow_rolling_median_3,net_flow_rolling_mean_7,net_flow_rolling_std_7,net_flow_rolling_max_7,net_flow_rolling_min_7,net_flow_rolling_median_7,net_flow_rolling_mean_14,net_flow_rolling_std_14,net_flow_rolling_max_14,net_flow_rolling_min_14,net_flow_rolling_median_14,net_flow_rolling_mean_30,net_flow_rolling_std_30,net_flow_rolling_max_30,net_flow_rolling_min_30,net_flow_rolling_median_30,total_purchase_diff_1,total_purchase_diff_7,total_purchase_diff_30,total_redeem_diff_1,total_redeem_diff_7,total_redeem_diff_30,active_users_diff_1,active_users_diff_7,active_users_diff_30,net_flow_diff_1,net_flow_diff_7,net_flow_diff_30,total_purchase_growth_1d,total_purchase_growth_7d,total_purchase_growth_30d,total_redeem_growth_1d,total_redeem_growth_7d,total_redeem_growth_30d,active_users_growth_1d,active_users_growth_7d,active_users_growth_30d,net_flow_growth_1d,net_flow_growth_7d,net_flow_growth_30d,total_purchase_monthly_cum,total_redeem_monthly_cum,active_users_monthly_cum,net_flow_monthly_cum,mfd_daily_10000,mfd_daily_7day_annual,mfd_daily_1d,mfd_daily_1w,mfd_daily_2w,mfd_daily_1m,mfd_daily_3m,mfd_daily_6m,mfd_daily_9m,mfd_daily_1y,mfd_daily_1d_lag_1,mfd_daily_1d_lag_7,mfd_daily_1d_diff_1,mfd_daily_1w_lag_1,mfd_daily_1w_lag_7,mfd_daily_1w_diff_1,mfd_daily_1m_lag_1,mfd_daily_1m_lag_7,mfd_daily_1m_diff_1,mfd_daily_3m_lag_1,mfd_daily_3m_lag_7,mfd_daily_3m_diff_1,mfd_daily_7day_annual_lag_1,mfd_daily_7day_annual_diff_1,total_purchase_weekday_mean_7,total_purchase_weekend_mean_7,total_redeem_weekday_mean_7,total_redeem_weekend_mean_7,active_users_weekday_mean_7,active_users_weekend_mean_7,net_flow_weekday_mean_7,net_flow_weekend_mean_7
2014-03-11,4143717.64,2931140.86,3448703.71,695013.95,2256432.5,674708.23,14853970.02,16066546.77,300,1212576.7800000003,2014,3,11,1,11,70,0,0,0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,0.7907757369376989,-0.6121059825476626,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.8322728548654603,0.16772714996088203,0.7698137373033757,0.23018621834495182,13812.392087292026,9770.4695007651,3550328.86,1868849.75,1781135.84,4139647.5,,,3304327.85,2199786.67,3178323.93,3830482.68,,,300.0,300.0,300.0,300.0,,,246001.00999999978,-330936.9199999999,-1397188.09,309164.81999999983,,,3187632.0833333335,1180007.4970488774,4143717.64,1868849.75,3550328.86,3082698.6271428573,916962.9295585569,4143717.64,1781135.84,3455201.27,,,,,,,,,,,2811751.793333333,561865.7459826141,3304327.85,2199786.67,2931140.86,3261145.8442857144,1067882.756371763,5506635.890000001,2199786.67,3178323.93,,,,,,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,,,,,,375880.29000000004,779910.3192367128,1212576.7800000003,-330936.9199999999,246001.00999999978,-178447.2171428572,1225533.6682871857,1212576.7800000003,-2051434.6200000006,-119502.10999999987,,,,,,,,,,,593388.7800000003,4070.1400000001304,,-373186.9900000002,-899341.8200000003,,0.0,0.0,,966575.7700000005,903411.9600000004,,0.1671362860735104,0.0009832093191510793,,-0.11293885078624999,-0.23478550750162908,,0.0,0.0,,3.9291536648569103,2.9221046560213444,,36632117.35,36893063.01,3300,-260945.66000000178,1.2253,4.4723,2.6138,2.9234,3.3908,3.5392,4.0724,4.2591,4.2822,4.5103,2.5852,2.4228,0.02859999999999996,3.1275,3.0195,-0.20409999999999995,3.4559,3.5268,0.08329999999999993,4.028,3.9603,0.04440000000000044,4.5539,-0.0815999999999999,,,,,,,,
2014-03-12,3090730.91,5503775.44,2557577.67,533153.19,4248908.82,1254866.71,13099915.39,10686870.98,300,-2413044.5300000003,2014,3,12,2,11,71,0,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.827499301774923,0.17250068204735022,0.7719989426020674,0.22800107375016226,10302.436332325213,18345.918072180273,4143717.64,3550328.86,1868849.75,3069222.71,,,2931140.86,3304327.85,2199786.67,3188724.82,,,300.0,300.0,300.0,300.0,,,1212576.7800000003,246001.00999999978,-330936.9199999999,-119502.10999999987,,,3594925.803333333,527908.0686114129,4143717.64,3090730.91,3550328.86,3085771.227142857,916946.2830720057,4143717.64,1781135.84,3455201.27,,,,,,,,,,,3913081.3833333333,1390161.0765707365,5503775.44,2931140.86,3304327.85,3591867.3614285714,1360192.825401546,5506635.890000001,2199786.67,3178323.93,,,,,,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,,,,,,-318155.5800000001,1877494.864017436,1212576.7800000003,-2413044.5300000003,246001.00999999978,-506096.1342857144,1486050.165554691,1212576.7800000003,-2413044.5300000003,-330936.9199999999,,,,,,,,,,,-1052986.73,21508.200000000186,,2572634.5800000005,2315050.6200000006,,0.0,0.0,,-3625621.3100000005,-2293542.4200000004,,-0.2541164291300505,0.00700770261145367,,0.8776905317337771,0.726011415434713,,0.0,0.0,,-2.990013803497045,19.192484718470684,,39722848.26,42396838.45,3600,-2673990.1900000023,1.2215,4.4584,2.9342,3.1194,3.3227,3.4247,4.1901,4.2238,4.3095,4.5272,2.6138,2.2599,0.32040000000000024,2.9234,2.9947,0.19600000000000017,3.5392,3.563,-0.11450000000000005,4.0724,4.0135,0.11770000000000014,4.4723,-0.01389999999999958,,,,,,,,
2014-03-13,3784464.94,2904205.42,3156111.6,628353.21,2230074.1,674131.47,14817090.85,15697350.27,300,880259.52,2014,3,13,3,11,72,0,0,0,1,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.8339650782969511,0.16603488735182576,0.7678775353291754,0.23212251631971953,12614.883091283724,9680.684701064383,3090730.91,4143717.64,3550328.86,3455201.27,,,5503775.44,2931140.86,3304327.85,5506635.890000001,,,300.0,300.0,300.0,300.0,,,-2413044.5300000003,1212576.7800000003,246001.00999999978,-2051434.6200000006,,,3672971.1633333336,535274.144775901,4143717.64,3090730.91,3784464.94,3132808.8942857147,947008.4009787852,4143717.64,1781135.84,3550328.86,,,,,,,,,,,3779707.24,1493147.5975838522,5503775.44,2904205.42,2931140.86,3220091.5799999996,1075466.3282910492,5503775.44,2199786.67,2931140.86,,,,,,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,,,,,,-106736.07666666666,2004221.220764083,1212576.7800000003,-2413044.5300000003,880259.52,-87282.68571428575,1387812.9436323512,1212576.7800000003,-2413044.5300000003,246001.00999999978,,,,,,,,,,,693734.0299999998,329263.6699999999,,-2599570.0200000005,-2602430.4700000007,,0.0,0.0,,3293304.0500000003,2931694.1400000006,,0.22445630182667697,0.09529507668883208,,-0.4723248701440479,-0.472598973672109,,0.0,0.0,,-1.3647920745167517,-1.4290946011235786,,43507313.2,45301043.870000005,3900,-1793730.6700000023,1.238,4.5188,2.9253,3.0782,3.2921,3.4592,3.9977,4.1389,4.3348,4.4984,2.9342,2.9023,-0.00890000000000013,3.1194,3.0272,-0.04120000000000035,3.4247,3.4354,0.034499999999999975,4.1901,4.0604,-0.19240000000000013,4.4584,0.060399999999999565,,,,,,,,
2014-03-14,3191393.59,2401696.69,2657766.05,533627.55,1843798.92,557897.73,14059478.370000001,14849175.15,300,789696.8999999999,2014,3,14,4,11,73,0,0,0,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,0.29936312297335804,-0.9541392564000488,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8327916864679694,0.16720831666514469,0.7677068164670005,0.23229316687769086,10637.978597873403,8005.655606647814,3784464.94,3090730.91,4143717.64,3710434.32,,,2904205.42,5503775.44,2931140.86,2519080.89,,,300.0,300.0,300.0,300.0,,,880259.52,-2413044.5300000003,1212576.7800000003,1191353.4299999997,,,3355529.813333333,374862.97623612947,3784464.94,3090730.91,3191393.59,3058660.2185714287,913987.9941329849,4143717.64,1781135.84,3191393.59,3335621.9135714285,854781.0610947566,4938674.27,1781135.84,3403271.285,,,,,,3603225.8499999996,1664991.085251939,5503775.44,2401696.69,2904205.42,3203322.408571429,1089047.9567369854,5503775.44,2199786.67,2931140.86,3407338.6114285714,1043131.1678680575,5506635.890000001,2199786.67,3183524.375,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,-247696.03666666677,1875793.4241864213,880259.52,-2413044.5300000003,789696.8999999999,-144662.19,1333371.955097746,1212576.7800000003,-2413044.5300000003,246001.00999999978,-71716.69785714302,1368564.6477022031,2462565.0099999993,-2413044.5300000003,63249.44999999995,,,,,,-593071.3500000001,-519040.73,,-502508.73,-117384.20000000019,,0.0,0.0,,-90562.62000000011,-401656.5299999998,,-0.15671207407195586,-0.13988678554482536,,-0.17302795681718686,-0.046598027267000575,,0.0,0.0,,-0.10288172742511226,-0.337143050824137,,46698706.79,47702740.56,4200,-1004033.7700000023,1.2748,4.6531,2.9995,3.1698,3.4905,3.6231,4.0667,4.2665,4.2981,4.4786,2.9253,2.9038,0.07419999999999982,3.0782,3.0196,0.09160000000000013,3.4592,3.514,0.16389999999999993,3.9977,3.987,0.06899999999999995,4.5188,0.13430000000000053,,,,,,,,
2014-03-15,2136264.73,2562592.08,1795000.79,341264.06,1971827.46,590764.69,14043544.26,13617217.01,300,-426327.3500000001,2014,3,15,5,11,74,1,0,0,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,0.10116832198743272,-0.994869323391895,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.8402520365531476,0.1597480196191978,0.7694659931982739,0.23053403411742748,7120.8824095970585,8541.973571526754,3191393.59,3784464.94,3090730.91,1781135.84,2623563.89,,2401696.69,2904205.42,5503775.44,3178323.93,3842840.16,,300.0,300.0,300.0,300.0,300.0,,789696.8999999999,880259.52,-2413044.5300000003,-1397188.09,-1219276.27,,3037374.42,834824.7789845658,3784464.94,2136264.73,3191393.59,3109392.9171428573,837951.129549297,4143717.64,1868849.75,3191393.59,3300814.8307142854,894982.9467174315,4938674.27,1781135.84,3403271.285,,,,,,2622831.3966666665,256613.205790152,2904205.42,2401696.69,2562592.08,3115360.7157142856,1115937.7466646845,5503775.44,2199786.67,2904205.42,3315892.3200000003,1058026.2974207082,5506635.890000001,2199786.67,3054732.395,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,414543.02333333326,729621.5701290781,880259.52,-426327.3500000001,789696.8999999999,-5967.798571428583,1227677.0623510848,1212576.7800000003,-2413044.5300000003,246001.00999999978,-15077.489285714459,1333374.6451983992,2462565.0099999993,-2413044.5300000003,63249.44999999995,,,,,,-1055128.8599999999,355128.8899999999,,160895.39000000013,-615731.8500000001,,0.0,0.0,,-1216024.25,970860.74,,-0.3306169641081469,0.1993833833583405,,0.06699238528741946,-0.1937284756245724,,0.0,0.0,,-1.5398620027506758,-0.6948676036882049,,48834971.519999996,50265332.64,4500,-1430361.1200000024,1.2541,4.5776,,,,,,,,,2.9995,,,3.1698,,,3.6231,,,4.0667,,,4.6531,-0.0754999999999999,,,,,,,,
2014-03-16,2070110.98,3299238.2399999998,1728432.71,341678.31,2507225.52,792012.5499999999,13773902.27,12544775.09,300,-1229127.2599999998,2014,3,16,6,11,75,1,0,0,1,1,0,False,False,False,False,False,False,True,True,False,False,False,False,False,-0.10116832198743204,-0.9948693233918952,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.8349468828957011,0.16505313642645136,0.7599407310456127,0.24005921742703853,6900.3699103321005,10997.460763341796,2136264.73,3191393.59,3784464.94,1868849.75,3351341.3,,2562592.08,2401696.69,2904205.42,2199786.67,3915610.0,,300.0,300.0,300.0,300.0,300.0,,-426327.3500000001,789696.8999999999,880259.52,-330936.9199999999,-564268.7000000002,,2465923.1,629145.9715800438,3191393.59,2070110.98,2136264.73,3138144.5214285715,790395.0051673761,4143717.64,2070110.98,3191393.59,3209298.3792857146,953041.8331931718,4938674.27,1781135.84,3323297.4299999997,,,,,,2754509.0033333334,478559.5966965827,3299238.2399999998,2401696.69,2562592.08,3272425.2257142854,1040412.7878897681,5503775.44,2401696.69,2931140.86,3271865.7657142864,1043880.8779801271,5506635.890000001,2199786.67,3054732.395,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,-288585.9033333333,1016436.0662861668,789696.8999999999,-1229127.2599999998,-426327.3500000001,-134280.70428571428,1311386.705128596,1212576.7800000003,-2413044.5300000003,246001.00999999978,-62567.386428571575,1365883.0638418526,2462565.0099999993,-2413044.5300000003,63249.44999999995,,,,,,-66153.75,201261.22999999998,,736646.1599999997,1099451.5699999998,,0.0,0.0,,-802799.9099999997,-898190.3399999999,,-0.030967018773932597,0.10769256865085053,,0.2874613426573922,0.49979917825395304,,0.0,0.0,,1.8830598365317157,2.714083215617043,,50905082.5,53564570.88,4800,-2659488.380000002,1.3027,4.7547,,,,,,,,,,,,,,,,,,,,,4.5776,0.17709999999999937,,,,,,,,
2014-03-17,3194501.4499999997,3229502.39,2657925.79,536575.55,2500148.25,729354.09,17430130.3,17395129.31,300,-35000.94000000041,2014,3,17,0,12,76,0,0,0,1,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.2993631229733582,-0.9541392564000488,0.0,1.0,1.0,6.123233995736766e-17,0.8320314864778566,0.16796847908766238,0.7741589719025493,0.2258410126148797,10648.338131172206,10765.007930783308,2070110.98,2136264.73,3191393.59,3550328.86,4938674.27,,3299238.2399999998,2562592.08,2401696.69,3304327.85,2476109.2600000002,,300.0,300.0,300.0,300.0,300.0,,-1229127.2599999998,-426327.3500000001,789696.8999999999,246001.00999999978,2462565.0099999993,,2466959.053333333,630937.8209224542,3194501.4499999997,2070110.98,2136264.73,3087312.034285714,770664.0175147401,4143717.64,2070110.98,3191393.59,3084714.606428571,813347.1164038805,4143717.64,1781135.84,3192947.5199999996,,,,,,3030444.236666667,406669.402054102,3299238.2399999998,2562592.08,3229502.39,3261735.874285714,1040414.7708149103,5503775.44,2401696.69,2931140.86,3325679.560714286,1018821.2658273423,5506635.890000001,2199786.67,3183524.375,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,-563485.1833333335,608764.0104857605,-35000.94000000041,-1229127.2599999998,-426327.3500000001,-174423.84000000003,1302073.508696157,1212576.7800000003,-2413044.5300000003,-35000.94000000041,-240964.9542857144,1157988.3642169116,1212576.7800000003,-2413044.5300000003,-77251.52500000014,,,,,,1124390.4699999997,-355827.41000000015,,-69735.84999999963,-74825.45999999996,,0.0,0.0,,1194126.3199999994,-281001.9500000002,,0.543154681494419,-0.10022378884642258,,-0.02113695493539125,-0.022644684001316584,,0.0,0.0,,-0.9715237460440016,-1.1422796597461142,,54099583.949999996,56794073.27,5100,-2694489.3200000026,1.3472,4.9171,2.9803,2.9339,3.1229,3.69,4.0832,4.1799,4.2956,4.4892,,2.5852,,,3.1275,,,3.4559,,,4.028,,4.7547,0.16239999999999988,,,,,,,,
2014-03-18,2801117.99,2391703.14,2335373.72,465744.35,1844356.02,547347.08,12286892.43,12696307.33,300,409414.8500000001,2014,3,18,1,12,77,0,0,0,1,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.8337291496953924,0.1662708788642758,0.7711475513634309,0.2288524319116674,9337.059935543135,7972.343773425521,3194501.4499999997,2070110.98,2136264.73,4143717.64,4139647.5,,3229502.39,3299238.2399999998,2562592.08,2931140.86,3830482.68,,300.0,300.0,300.0,300.0,300.0,,-35000.94000000041,-1229127.2599999998,-426327.3500000001,1212576.7800000003,309164.81999999983,,2688576.8066666666,570580.950186962,3194501.4499999997,2070110.98,2801117.99,2895512.084285714,615351.0988061727,3784464.94,2070110.98,3090730.91,2989105.3557142853,756484.9757170578,4143717.64,1781135.84,3141062.25,,,,,,2973481.2566666664,505039.706328089,3299238.2399999998,2391703.14,3229502.39,3184673.3428571424,1087877.9673432969,5503775.44,2391703.14,2904205.42,3222909.5935714287,1036398.3668040909,5506635.890000001,2199786.67,3054732.395,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,-284904.45,847374.7015302933,409414.8500000001,-1229127.2599999998,-35000.94000000041,-289161.2585714286,1190050.1881438594,880259.52,-2413044.5300000003,-35000.94000000041,-233804.23785714296,1161955.0809149588,1212576.7800000003,-2413044.5300000003,-77251.52500000014,,,,,,-393383.4599999995,-1342599.65,,-837799.25,-539437.7199999997,,0.0,0.0,,444415.7900000005,-803161.9300000002,,-0.12314392907851068,-0.3240084790140285,,-0.25942053877842153,-0.1840367780891976,,0.0,0.0,,-12.697252988062472,-0.6623596486813808,,56900701.94,59185776.410000004,5400,-2285074.4700000025,1.3019,4.752,2.4887,3.1904,3.2996,3.5191,4.0834,4.2587,4.2091,4.5456,2.9803,2.6138,-0.49160000000000004,2.9339,2.9234,0.25649999999999995,3.69,3.5392,-0.17090000000000005,4.0832,4.0724,0.00020000000000042206,4.9171,-0.1650999999999998,,,,,,,,
2014-03-19,3689211.93,2682110.33,3055699.72,633512.38,2086227.85,595882.54,11256532.09,12263633.82,300,1007101.6000000001,2014,3,19,2,12,78,0,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.8282798001250018,0.1717202459550293,0.7778307352476519,0.2221692871224197,12297.373059008758,8940.36773686544,2801117.99,3194501.4499999997,2070110.98,3090730.91,3069222.71,,2391703.14,3229502.39,3299238.2399999998,5503775.44,3188724.82,,300.0,300.0,300.0,300.0,300.0,,409414.8500000001,-35000.94000000041,-1229127.2599999998,-2413044.5300000003,-119502.10999999987,,3228277.1233333335,445009.33546165214,3689211.93,2801117.99,3194501.4499999997,2981009.3728571427,684668.0947137743,3784464.94,2070110.98,3191393.59,3033390.3,779337.8835291571,4143717.64,1781135.84,3192947.5199999996,,,,,,2767771.9533333336,425417.831207406,3229502.39,2391703.14,2682110.33,2781578.3271428575,373676.9402504532,3299238.2399999998,2391703.14,2682110.33,3186722.8442857144,1046479.1880941894,5506635.890000001,2199786.67,2917673.1399999997,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,460505.1699999999,522926.4686042294,1007101.6000000001,-35000.94000000041,409414.8500000001,199431.04571428575,816055.234141097,1007101.6000000001,-1229127.2599999998,409414.8500000001,-153332.5442857144,1208557.2308876547,1212576.7800000003,-2413044.5300000003,105500.03499999968,,,,,,888093.94,598481.02,,290407.18999999994,-2821665.1100000003,,0.0,0.0,,597686.75,3420146.1300000004,,0.317049814813406,0.19363737492113153,,0.12142275734103025,-0.5126780953839207,,0.0,0.0,,1.4598560604237973,-1.4173572379122237,,60589913.87,61867886.74,5700,-1277972.8700000024,1.2473,4.5527,2.8257,3.4013,3.434,3.682,4.1555,4.15,4.4369,4.5379,2.4887,2.9342,0.33699999999999974,3.1904,3.1194,0.2109000000000001,3.5191,3.4247,0.16290000000000004,4.0834,4.1901,0.07209999999999983,4.752,-0.19930000000000003,,,,,,,,
2014-03-20,3830277.61,3027289.15,3149242.57,681035.01,2322526.4,704762.76,14250996.66,15053985.17,300,802988.46,2014,3,20,3,12,79,0,0,0,1,1,0,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.7907757369376986,-0.6121059825476627,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.822196950366524,0.17780304180088458,0.7671967509278831,0.23280325237507202,12767.591990774694,10090.963799696787,3689211.93,2801117.99,3194501.4499999997,3784464.94,3455201.27,,2682110.33,2391703.14,3229502.39,2904205.42,5506635.890000001,,300.0,300.0,300.0,300.0,300.0,,1007101.6000000001,409414.8500000001,-35000.94000000041,880259.52,-2051434.6200000006,,3440202.5100000002,557939.646643065,3830277.61,2801117.99,3689211.93,2987554.04,693786.5018727243,3830277.61,2070110.98,3191393.59,3060181.467142857,801097.0427462677,4143717.64,1781135.84,3192947.5199999996,,,,,,2700367.5400000005,318186.0906995522,3027289.15,2391703.14,2682110.33,2799161.717142857,383183.79171291937,3299238.2399999998,2391703.14,2682110.33,3009626.6485714284,805790.7092354976,5503775.44,2199786.67,2917673.1399999997,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,739834.9700000001,303806.9045557978,1007101.6000000001,409414.8500000001,802988.46,188392.3228571429,805768.5811425956,1007101.6000000001,-1229127.2599999998,409414.8500000001,50554.8185714285,1099570.3749628852,1212576.7800000003,-2413044.5300000003,327707.92999999993,,,,,,141065.6799999997,45812.669999999925,,345178.81999999983,123083.72999999998,,0.0,0.0,,-204113.14000000013,-77271.06000000006,,0.03823734788800803,0.012105454992007436,,0.1286967266555361,0.042381206629660495,,0.0,0.0,,-0.20267383151809126,-0.08778213497764842,,64420191.48,64895175.89,6000,-474984.4100000025,1.2957,4.7294,2.5819,3.0547,3.3706,3.6308,3.9991,4.2125,4.3195,4.5048,2.8257,2.9253,-0.2437999999999998,3.4013,3.0782,-0.3466,3.682,3.4592,-0.051200000000000134,4.1555,3.9977,-0.1564000000000001,4.5527,0.1767000000000003,,,,,,,,
2014-03-21,4137993.76,3360002.9000000004,3431141.47,706852.31,2657691.88,702311.05,13309701.7,14087692.51,300,777990.8599999994,2014,3,21,4,12,80,0,0,0,0,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.8978045395707417,-0.44039415155763423,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.8291799526539575,0.17082005217906113,0.7909790434999948,0.2090209654282712,13793.312487355624,11200.009629333303,3830277.61,3689211.93,2801117.99,3191393.59,3710434.32,,3027289.15,2682110.33,2391703.14,2401696.69,2519080.89,,300.0,300.0,300.0,300.0,300.0,,802988.46,1007101.6000000001,409414.8500000001,789696.8999999999,1191353.4299999997,,3885827.766666667,229489.97290471045,4137993.76,3689211.93,3830277.61,3122782.6357142855,820771.1654903395,4137993.76,2070110.98,3194501.4499999997,3090721.4271428576,835216.5565541622,4143717.64,1781135.84,3192947.5199999996,,,,,,3023134.126666667,338965.38507563487,3360002.9000000004,2682110.33,3027289.15,2936062.604285714,388662.30493672326,3360002.9000000004,2391703.14,3027289.15,3069692.506428571,797713.0941039814,5503775.44,2199786.67,2979215.005,,,,,,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,300.0,0.0,300.0,300.0,300.0,,,,,,862693.6399999998,125683.985395758,1007101.6000000001,777990.8599999994,802988.46,186720.03142857138,804323.4944905565,1007101.6000000001,-1229127.2599999998,409414.8500000001,21028.920714285625,1071779.6826185295,1212576.7800000003,-2413044.5300000003,327707.92999999993,,,,,,307716.1499999999,946600.1699999999,,332713.75000000047,958306.2100000004,,0.0,0.0,,-24997.60000000056,-11706.040000000503,,0.08033781916919591,0.296610287419923,,0.10990484671740086,0.3990121708499337,,0.0,0.0,,-0.031130708902093795,-0.01482345948173347,,68558185.24,68255178.79,6300,303006.4499999969,1.2842,4.6875,2.8797,3.3396,3.4017,3.6348,3.9592,4.1788,4.4065,4.5086,2.5819,2.9995,0.29780000000000006,3.0547,3.1698,0.28489999999999993,3.6308,3.6231,0.0040000000000000036,3.9991,4.0667,-0.039899999999999824,4.7294,-0.04190000000000005,,,,,,,,
